Biomarker	Condition	label
28264149::span:553:561	28264149::span:1492:1498	1
28264149::span:553:561	28264149::span:1560:1566	1
28264149::span:707:714	28264149::span:324:330	1
28264149::span:707:714	28264149::span:620:626	1
28264149::span:707:714	28264149::span:1492:1498	1
28264149::span:707:714	28264149::span:1560:1566	1
28264149::span:805:809	28264149::span:324:330	1
28264149::span:805:809	28264149::span:620:626	1
28264149::span:805:809	28264149::span:1492:1498	1
28264149::span:805:809	28264149::span:1560:1566	1
28264149::span:1135:1143	28264149::span:324:330	1
28264149::span:1135:1143	28264149::span:620:626	1
28264149::span:1135:1143	28264149::span:1492:1498	1
28264149::span:1135:1143	28264149::span:1560:1566	1
28264149::span:1295:1299	28264149::span:324:330	1
28264149::span:1295:1299	28264149::span:620:626	1
28264149::span:1295:1299	28264149::span:1492:1498	1
28264149::span:1295:1299	28264149::span:1560:1566	1
28264149::span:1473:1477	28264149::span:324:330	1
28264149::span:1473:1477	28264149::span:620:626	1
28264149::span:1473:1477	28264149::span:1492:1498	1
28264149::span:1473:1477	28264149::span:1560:1566	1
28264149::span:1722:1726	28264149::span:324:330	1
28264149::span:1722:1726	28264149::span:620:626	1
28264149::span:1722:1726	28264149::span:1492:1498	1
28264149::span:1722:1726	28264149::span:1560:1566	1
28264149::span:1815:1828	28264149::span:324:330	1
28264149::span:1815:1828	28264149::span:620:626	1
28264149::span:1815:1828	28264149::span:1492:1498	1
28264149::span:1815:1828	28264149::span:1560:1566	1
28264149::span:1838:1846	28264149::span:324:330	1
28264149::span:1838:1846	28264149::span:620:626	1
28264149::span:1838:1846	28264149::span:1492:1498	1
28264149::span:1838:1846	28264149::span:1560:1566	1
28264149::span:1940:1942	28264149::span:324:330	1
28264149::span:1940:1942	28264149::span:620:626	1
28264149::span:1940:1942	28264149::span:1492:1498	1
28264149::span:1940:1942	28264149::span:1560:1566	1
28264096::span:185:209	28264096::span:2382:2413	1
28264096::span:212:214	28264096::span:2382:2413	1
28264096::span:319:321	28264096::span:2382:2413	1
28264096::span:1407:1409	28264096::span:2382:2413	1
28264096::span:2382:2413	28264096::span:185:209	1
28264096::span:2382:2413	28264096::span:212:214	1
28264096::span:2382:2413	28264096::span:319:321	1
28264096::span:2382:2413	28264096::span:1407:1409	1
28264096::span:185:209	28264096::span:40:68	1
28264096::span:185:209	28264096::span:235:269	1
28264096::span:185:209	28264096::span:361:363	1
28264096::span:185:209	28264096::span:1456:1458	1
28264096::span:185:209	28264096::span:1605:1615	1
28264096::span:185:209	28264096::span:1713:1743	1
28264096::span:212:214	28264096::span:40:68	1
28264096::span:212:214	28264096::span:235:269	1
28264096::span:212:214	28264096::span:361:363	1
28264096::span:212:214	28264096::span:1456:1458	1
28264096::span:212:214	28264096::span:1605:1615	1
28264096::span:212:214	28264096::span:1713:1743	1
28264096::span:319:321	28264096::span:40:68	1
28264096::span:319:321	28264096::span:235:269	1
28264096::span:319:321	28264096::span:361:363	1
28264096::span:319:321	28264096::span:1456:1458	1
28264096::span:319:321	28264096::span:1605:1615	1
28264096::span:319:321	28264096::span:1713:1743	1
28264096::span:1407:1409	28264096::span:40:68	1
28264096::span:1407:1409	28264096::span:235:269	1
28264096::span:1407:1409	28264096::span:361:363	1
28264096::span:1407:1409	28264096::span:1456:1458	1
28264096::span:1407:1409	28264096::span:1605:1615	1
28264096::span:1407:1409	28264096::span:1713:1743	1
28264096::span:40:68	28264096::span:1464:1466	1
28264096::span:235:269	28264096::span:1464:1466	1
28264096::span:361:363	28264096::span:1464:1466	1
28264096::span:1456:1458	28264096::span:1464:1466	1
28264096::span:1605:1615	28264096::span:1464:1466	1
28264096::span:1713:1743	28264096::span:1464:1466	1
28264096::span:1464:1466	28264096::span:2382:2413	1
28264096::span:2382:2413	28264096::span:1640:1663	1
28264096::span:1640:1663	28264096::span:185:209	1
28264096::span:1640:1663	28264096::span:212:214	1
28264096::span:1640:1663	28264096::span:319:321	1
28264096::span:1640:1663	28264096::span:1407:1409	1
28264096::span:185:209	28264096::span:40:68	1
28264096::span:185:209	28264096::span:235:269	1
28264096::span:185:209	28264096::span:361:363	1
28264096::span:185:209	28264096::span:1456:1458	1
28264096::span:185:209	28264096::span:1605:1615	1
28264096::span:185:209	28264096::span:1713:1743	1
28264096::span:212:214	28264096::span:40:68	1
28264096::span:212:214	28264096::span:235:269	1
28264096::span:212:214	28264096::span:361:363	1
28264096::span:212:214	28264096::span:1456:1458	1
28264096::span:212:214	28264096::span:1605:1615	1
28264096::span:212:214	28264096::span:1713:1743	1
28264096::span:319:321	28264096::span:40:68	1
28264096::span:319:321	28264096::span:235:269	1
28264096::span:319:321	28264096::span:361:363	1
28264096::span:319:321	28264096::span:1456:1458	1
28264096::span:319:321	28264096::span:1605:1615	1
28264096::span:319:321	28264096::span:1713:1743	1
28264096::span:1407:1409	28264096::span:40:68	1
28264096::span:1407:1409	28264096::span:235:269	1
28264096::span:1407:1409	28264096::span:361:363	1
28264096::span:1407:1409	28264096::span:1456:1458	1
28264096::span:1407:1409	28264096::span:1605:1615	1
28264096::span:1407:1409	28264096::span:1713:1743	1
28264096::span:40:68	28264096::span:185:209	1
28264096::span:40:68	28264096::span:212:214	1
28264096::span:40:68	28264096::span:319:321	1
28264096::span:40:68	28264096::span:1407:1409	1
28264096::span:235:269	28264096::span:185:209	1
28264096::span:235:269	28264096::span:212:214	1
28264096::span:235:269	28264096::span:319:321	1
28264096::span:235:269	28264096::span:1407:1409	1
28264096::span:361:363	28264096::span:185:209	1
28264096::span:361:363	28264096::span:212:214	1
28264096::span:361:363	28264096::span:319:321	1
28264096::span:361:363	28264096::span:1407:1409	1
28264096::span:1456:1458	28264096::span:185:209	1
28264096::span:1456:1458	28264096::span:212:214	1
28264096::span:1456:1458	28264096::span:319:321	1
28264096::span:1456:1458	28264096::span:1407:1409	1
28264096::span:1605:1615	28264096::span:185:209	1
28264096::span:1605:1615	28264096::span:212:214	1
28264096::span:1605:1615	28264096::span:319:321	1
28264096::span:1605:1615	28264096::span:1407:1409	1
28264096::span:1713:1743	28264096::span:185:209	1
28264096::span:1713:1743	28264096::span:212:214	1
28264096::span:1713:1743	28264096::span:319:321	1
28264096::span:1713:1743	28264096::span:1407:1409	1
28264096::span:185:209	28264096::span:1464:1466	1
28264096::span:212:214	28264096::span:1464:1466	1
28264096::span:319:321	28264096::span:1464:1466	1
28264096::span:1407:1409	28264096::span:1464:1466	1
28264096::span:1464:1466	28264096::span:185:209	1
28264096::span:1464:1466	28264096::span:212:214	1
28264096::span:1464:1466	28264096::span:319:321	1
28264096::span:1464:1466	28264096::span:1407:1409	1
28264096::span:185:209	28264096::span:1640:1663	1
28264096::span:212:214	28264096::span:1640:1663	1
28264096::span:319:321	28264096::span:1640:1663	1
28264096::span:1407:1409	28264096::span:1640:1663	1
28264072::span:161:166	28264072::span:108:132	1
28264072::span:161:166	28264072::span:1414:1437	1
28264072::span:161:166	28264072::span:1675:1699	1
28264072::span:386:391	28264072::span:108:132	1
28264072::span:386:391	28264072::span:1414:1437	1
28264072::span:386:391	28264072::span:1675:1699	1
28264072::span:108:132	28264072::span:961:966	1
28264072::span:1414:1437	28264072::span:961:966	1
28264072::span:1675:1699	28264072::span:961:966	1
28264072::span:961:966	28264072::span:108:132	1
28264072::span:961:966	28264072::span:1414:1437	1
28264072::span:961:966	28264072::span:1675:1699	1
28264072::span:108:132	28264072::span:961:966	1
28264072::span:1414:1437	28264072::span:961:966	1
28264072::span:1675:1699	28264072::span:961:966	1
28264072::span:961:966	28264072::span:1554:1577	1
28264072::span:1554:1577	28264072::span:961:966	1
28264072::span:961:966	28264072::span:52:74	1
28264072::span:52:74	28264072::span:161:166	1
28264072::span:52:74	28264072::span:386:391	1
28264072::span:161:166	28264072::span:1583:1620	1
28264072::span:386:391	28264072::span:1583:1620	1
28264072::span:1583:1620	28264072::span:961:966	1
28264072::span:961:966	28264072::span:1583:1620	1
28264072::span:1583:1620	28264072::span:161:166	1
28264072::span:1583:1620	28264072::span:386:391	1
28264072::span:161:166	28264072::span:1554:1577	1
28264072::span:386:391	28264072::span:1554:1577	1
28264072::span:1554:1577	28264072::span:161:166	1
28264072::span:1554:1577	28264072::span:386:391	1
28264072::span:161:166	28264072::span:52:74	1
28264072::span:386:391	28264072::span:52:74	1
28264063::span:920:950	28264063::span:87:114	1
28264063::span:920:950	28264063::span:117:120	1
28264063::span:920:950	28264063::span:263:266	1
28264063::span:920:950	28264063::span:593:596	1
28264063::span:953:956	28264063::span:87:114	1
28264063::span:953:956	28264063::span:117:120	1
28264063::span:953:956	28264063::span:263:266	1
28264063::span:953:956	28264063::span:593:596	1
28264063::span:1074:1077	28264063::span:87:114	1
28264063::span:1074:1077	28264063::span:117:120	1
28264063::span:1074:1077	28264063::span:263:266	1
28264063::span:1074:1077	28264063::span:593:596	1
28264063::span:1408:1411	28264063::span:87:114	1
28264063::span:1408:1411	28264063::span:117:120	1
28264063::span:1408:1411	28264063::span:263:266	1
28264063::span:1408:1411	28264063::span:593:596	1
28264063::span:1658:1661	28264063::span:87:114	1
28264063::span:1658:1661	28264063::span:117:120	1
28264063::span:1658:1661	28264063::span:263:266	1
28264063::span:1658:1661	28264063::span:593:596	1
28264059::span:927:961	28264059::span:29:98	1
28264059::span:927:961	28264059::span:259:283	1
28264059::span:927:961	28264059::span:286:288	1
28264059::span:927:961	28264059::span:337:361	1
28264059::span:964:969	28264059::span:29:98	1
28264059::span:964:969	28264059::span:259:283	1
28264059::span:964:969	28264059::span:286:288	1
28264059::span:964:969	28264059::span:337:361	1
28264059::span:1303:1308	28264059::span:29:98	1
28264059::span:1303:1308	28264059::span:259:283	1
28264059::span:1303:1308	28264059::span:286:288	1
28264059::span:1303:1308	28264059::span:337:361	1
28264059::span:1931:1936	28264059::span:29:98	1
28264059::span:1931:1936	28264059::span:259:283	1
28264059::span:1931:1936	28264059::span:286:288	1
28264059::span:1931:1936	28264059::span:337:361	1
28264059::span:29:98	28264059::span:870:882	1
28264059::span:29:98	28264059::span:885:887	1
28264059::span:29:98	28264059::span:1326:1328	1
28264059::span:29:98	28264059::span:1372:1374	1
28264059::span:29:98	28264059::span:1504:1506	1
28264059::span:29:98	28264059::span:1922:1924	1
28264059::span:259:283	28264059::span:870:882	1
28264059::span:259:283	28264059::span:885:887	1
28264059::span:259:283	28264059::span:1326:1328	1
28264059::span:259:283	28264059::span:1372:1374	1
28264059::span:259:283	28264059::span:1504:1506	1
28264059::span:259:283	28264059::span:1922:1924	1
28264059::span:286:288	28264059::span:870:882	1
28264059::span:286:288	28264059::span:885:887	1
28264059::span:286:288	28264059::span:1326:1328	1
28264059::span:286:288	28264059::span:1372:1374	1
28264059::span:286:288	28264059::span:1504:1506	1
28264059::span:286:288	28264059::span:1922:1924	1
28264059::span:337:361	28264059::span:870:882	1
28264059::span:337:361	28264059::span:885:887	1
28264059::span:337:361	28264059::span:1326:1328	1
28264059::span:337:361	28264059::span:1372:1374	1
28264059::span:337:361	28264059::span:1504:1506	1
28264059::span:337:361	28264059::span:1922:1924	1
28264059::span:870:882	28264059::span:29:98	1
28264059::span:870:882	28264059::span:259:283	1
28264059::span:870:882	28264059::span:286:288	1
28264059::span:870:882	28264059::span:337:361	1
28264059::span:885:887	28264059::span:29:98	1
28264059::span:885:887	28264059::span:259:283	1
28264059::span:885:887	28264059::span:286:288	1
28264059::span:885:887	28264059::span:337:361	1
28264059::span:1326:1328	28264059::span:29:98	1
28264059::span:1326:1328	28264059::span:259:283	1
28264059::span:1326:1328	28264059::span:286:288	1
28264059::span:1326:1328	28264059::span:337:361	1
28264059::span:1372:1374	28264059::span:29:98	1
28264059::span:1372:1374	28264059::span:259:283	1
28264059::span:1372:1374	28264059::span:286:288	1
28264059::span:1372:1374	28264059::span:337:361	1
28264059::span:1504:1506	28264059::span:29:98	1
28264059::span:1504:1506	28264059::span:259:283	1
28264059::span:1504:1506	28264059::span:286:288	1
28264059::span:1504:1506	28264059::span:337:361	1
28264059::span:1922:1924	28264059::span:29:98	1
28264059::span:1922:1924	28264059::span:259:283	1
28264059::span:1922:1924	28264059::span:286:288	1
28264059::span:1922:1924	28264059::span:337:361	1
28264009::span:47:53	28264009::span:14:31	1
28264009::span:47:53	28264009::span:110:116	1
28264009::span:47:53	28264009::span:340:352	1
28264009::span:47:53	28264009::span:765:771	1
28264009::span:245:266	28264009::span:14:31	1
28264009::span:245:266	28264009::span:110:116	1
28264009::span:245:266	28264009::span:340:352	1
28264009::span:245:266	28264009::span:765:771	1
28264009::span:269:275	28264009::span:14:31	1
28264009::span:269:275	28264009::span:110:116	1
28264009::span:269:275	28264009::span:340:352	1
28264009::span:269:275	28264009::span:765:771	1
28264009::span:409:415	28264009::span:14:31	1
28264009::span:409:415	28264009::span:110:116	1
28264009::span:409:415	28264009::span:340:352	1
28264009::span:409:415	28264009::span:765:771	1
28264009::span:14:31	28264009::span:47:53	1
28264009::span:14:31	28264009::span:245:266	1
28264009::span:14:31	28264009::span:269:275	1
28264009::span:14:31	28264009::span:409:415	1
28264009::span:110:116	28264009::span:47:53	1
28264009::span:110:116	28264009::span:245:266	1
28264009::span:110:116	28264009::span:269:275	1
28264009::span:110:116	28264009::span:409:415	1
28264009::span:340:352	28264009::span:47:53	1
28264009::span:340:352	28264009::span:245:266	1
28264009::span:340:352	28264009::span:269:275	1
28264009::span:340:352	28264009::span:409:415	1
28264009::span:765:771	28264009::span:47:53	1
28264009::span:765:771	28264009::span:245:266	1
28264009::span:765:771	28264009::span:269:275	1
28264009::span:765:771	28264009::span:409:415	1
28264009::span:47:53	28264009::span:514:526	1
28264009::span:245:266	28264009::span:514:526	1
28264009::span:269:275	28264009::span:514:526	1
28264009::span:409:415	28264009::span:514:526	1
28263981::span:0:6	28263981::span:70:103	1
28263981::span:0:6	28263981::span:206:239	1
28263981::span:0:6	28263981::span:242:245	1
28263981::span:0:6	28263981::span:272:275	1
28263981::span:0:6	28263981::span:914:917	1
28263981::span:0:6	28263981::span:1112:1115	1
28263981::span:141:147	28263981::span:70:103	1
28263981::span:141:147	28263981::span:206:239	1
28263981::span:141:147	28263981::span:242:245	1
28263981::span:141:147	28263981::span:272:275	1
28263981::span:141:147	28263981::span:914:917	1
28263981::span:141:147	28263981::span:1112:1115	1
28263981::span:161:164	28263981::span:70:103	1
28263981::span:161:164	28263981::span:206:239	1
28263981::span:161:164	28263981::span:242:245	1
28263981::span:161:164	28263981::span:272:275	1
28263981::span:161:164	28263981::span:914:917	1
28263981::span:161:164	28263981::span:1112:1115	1
28263981::span:579:585	28263981::span:70:103	1
28263981::span:579:585	28263981::span:206:239	1
28263981::span:579:585	28263981::span:242:245	1
28263981::span:579:585	28263981::span:272:275	1
28263981::span:579:585	28263981::span:914:917	1
28263981::span:579:585	28263981::span:1112:1115	1
28263981::span:593:596	28263981::span:70:103	1
28263981::span:593:596	28263981::span:206:239	1
28263981::span:593:596	28263981::span:242:245	1
28263981::span:593:596	28263981::span:272:275	1
28263981::span:593:596	28263981::span:914:917	1
28263981::span:593:596	28263981::span:1112:1115	1
28263981::span:867:873	28263981::span:70:103	1
28263981::span:867:873	28263981::span:206:239	1
28263981::span:867:873	28263981::span:242:245	1
28263981::span:867:873	28263981::span:272:275	1
28263981::span:867:873	28263981::span:914:917	1
28263981::span:867:873	28263981::span:1112:1115	1
